F,V,T1,T2,x,Status
5.642064377009604,-0.00013755097066666527,8.322004079818726,0,62,drift5.50
5.633848200160626,-0.00013579649400000116,8.62397050857544,0,62,drift5.50
5.630739983759234,-0.00014206874808333353,8.903813123703003,0,62,drift5.50
5.624740751620645,-0.0001381211755833306,9.183898687362671,0,62,drift5.50
5.62012710992605,-0.0001330331932500005,9.485814332962036,0,62,drift5.50
5.616786713504314,-0.00014505135841666808,9.765846252441406,0,62,drift5.50
5.613247840613572,-0.00013259457408332925,10.045862674713135,0,62,drift5.50
5.610390528427715,-0.00013303319324999702,10.347727537155151,0,62,drift5.50
5.606574537448176,-0.0001413669574166672,10.62775731086731,0,62,drift5.50
5.603608624930222,-0.0001433407436666652,10.907749891281128,0,62,drift5.50
5.601223162463131,-0.00014132309549999902,11.21077275276184,0,62,drift5.50
5.5972723572782295,-0.0001365421465833322,11.48963451385498,0,62,drift5.50
5.594441258965637,-0.0001361473893333326,11.769681215286255,0,62,drift5.50
5.591935961649333,-0.0001318489215000017,12.07153844833374,0,62,drift5.50
5.5891160978538545,-0.00014518294416666563,12.351604223251343,0,62,drift5.50
5.586857959914049,-0.00013290160749999946,12.631654500961304,0,62,drift5.50
5.58384710932764,-0.00014092833824999595,12.933627843856812,0,62,drift5.50
5.5809261348781405,-0.00013733166108333486,13.213626384735107,0,62,drift5.50
5.578229850770909,-0.00014180557658333148,13.49364686012268,0,62,drift5.50
5.575638422156737,-0.00013777028024999569,13.795599937438965,0,62,drift5.50
5.573241725172532,-0.00014312143408333478,14.07554578781128,0,62,drift5.50
5.570713958822004,-0.00014031427141666594,14.355482816696167,0,62,drift5.50
5.56901754673787,-0.00014961299775000103,14.657432794570923,0,62,drift5.50
5.567208789482603,-0.00014079675250000187,14.937461137771606,0,62,drift5.50
5.564849540888776,-0.00014088447633333126,15.217436790466309,0,62,drift5.50
5.561977249346768,-0.00013579649399999769,15.519383907318115,0,62,drift5.50
5.559355862020293,-0.0001367614561666626,15.799319744110107,0,62,drift5.50
5.557333648939869,-0.00013421746499999929,16.079066514968872,0,62,drift5.50
5.554936951955664,-0.00013184892149999822,16.38129711151123,0,62,drift5.50
5.55308700147098,-0.00013224367874999435,16.66127872467041,0,62,drift5.50
5.551974784276748,-0.00013855979474999836,16.941243886947632,0,62,drift5.50
5.4989089471339225,0.00013769132879999646,369.73496651649475,386.9779119491577,62,up
5.449381173996606,-0.0001393054473333294,0.28819918632507324,0,62,drift6.00
5.449549691753308,-0.00014062130483332921,0.8773677349090576,0,62,drift6.00
5.448943027829181,-0.00013224367874999782,1.4820365905761719,0,63,drift6.00
5.731479898715655,-0.00014259509108333068,1.88826584815979,0,64,drift6.00
5.785237063103573,-0.0001412353716666627,2.187472105026245,0,65,drift6.00
5.952069642238495,-0.00014290212449999742,2.448730707168579,0,66,drift6.00
6.064976539228794,-0.0001525956080833321,2.7009778022766113,0,67,drift6.00
6.227393953138123,-0.00015215698891666782,2.961355686187744,0,68,drift6.00
6.437191070553964,-0.0001551395992499989,3.2165870666503906,0,69,drift6.00
6.584280858281494,-0.00016373653491666765,3.45637845993042,0,69,drift6.00
6.7406653365008955,-0.00017395636150000643,3.700925588607788,0,69,drift6.00
6.767216245279046,-0.0001752722189999993,3.9412553310394287,0,69,drift6.00
6.723139489803892,-0.00017171940374999944,4.183783054351807,0,69,drift6.00
6.69257036873816,-0.0001693508602499949,4.426645278930664,0,69,drift6.00
6.667004352626958,-0.0001752722189999993,4.695019006729126,0,69,drift6.00
6.646059467888425,-0.00017408794724999704,4.997450351715088,0,69,drift6.00
6.630117688104421,-0.0001710614749999978,5.267291784286499,0,69,drift6.00
6.614336936399043,-0.00017211416099999904,5.508437395095825,0,69,drift6.00
6.600054120308794,-0.000171850989499997,5.764947414398193,0,69,drift6.00
6.588392691545022,-0.00016807886466667019,6.012059926986694,0,69,drift6.00
6.578026977088332,-0.0001764564907499981,6.257322788238525,0,69,drift6.00
6.567024639995214,-0.0001718948514166617,6.49833083152771,0,69,drift6.00
6.558059495338671,-0.00017443884258332848,6.74187445640564,0,69,drift6.00
6.550075498510038,-0.0001752722189999993,6.986432313919067,0,69,drift6.00
6.541140312565797,-0.00017114919883333413,7.228403091430664,0,69,drift6.00
6.534938859119166,-0.0001706228558333335,7.4711878299713135,0,69,drift6.00
6.52652795064022,-0.00016935086024999838,7.7620954513549805,0,69,drift6.00
6.520075592978054,-0.0001679911408333304,8.042105197906494,0,69,drift6.00
6.514885246071635,-0.00017676352416666832,8.3221116065979,0,69,drift6.00
6.507354374766578,-0.0001661928022499981,8.624006748199463,0,69,drift6.00
6.5021453036649675,-0.00017303526124999927,8.90402603149414,0,69,drift6.00
