i,Iter,F,V,T1,T2,x,Status
310,-1,-0.00014956913583333287,6.379531783888636,6.328967332839966,0.0,92,mid2top
311,-1,-0.00013241912641666354,6.364870739055568,6.608978986740112,0.0,92,mid2top
312,-1,-0.00018198309224999945,6.3488128692613905,6.9109721183776855,0.0,92,mid2top
313,-1,-0.00016886837916666592,6.336660866583662,7.191011905670166,0.0,92,mid2top
314,-1,-0.00016321019191666356,6.323651295766273,7.470942497253418,0.0,92,mid2top
315,-1,-0.00012987513525000022,6.311154767897064,7.772958993911743,0.0,92,mid2top
316,-1,-0.00011562001233332911,6.299620663660575,8.052855253219604,0.0,92,mid2top
317,-1,-0.00016996492708333186,6.289037748539695,8.332908868789673,0.0,92,mid2top
318,-1,-0.00018987823725000186,6.27924873929483,8.634852170944214,0.0,92,mid2top
319,-1,-0.00014649880166666546,6.2695233923136096,8.914798974990845,0.0,92,mid2top
320,-1,-0.000154306222833335,6.260254915695002,9.19484567642212,0.0,92,mid2top
321,-1,-0.00014842872600000223,6.250368540635155,9.49683690071106,0.0,92,mid2top
322,-1,-0.00013961248075000307,6.2432009187167665,9.776710033416748,0.0,92,mid2top
323,-1,-0.00016123640566666556,6.234168366957543,10.056750059127808,0.0,92,mid2top
324,-1,-0.00013540173675000156,6.225263139725604,10.358652114868164,0.0,92,mid2top
325,-1,-0.00012294495241666273,6.219001768854367,10.638590574264526,0.0,92,mid2top
326,-1,-0.00014105992399999698,6.2113510627001,10.918489933013916,0.0,92,mid2top
327,-1,-0.00013382270775000316,6.204202164976899,11.220623016357422,0.0,92,mid2top
328,-1,-0.00017141237033333617,6.196352982353627,11.500612735748291,0.0,92,mid2top
329,-1,-0.00014404253433333153,6.190016714701635,11.780619144439697,0.0,92,mid2top
330,-1,-0.00014763921149999956,6.182841603105168,12.082611322402954,0.0,92,mid2top
331,-1,-0.00013662987041666505,6.176906033230224,12.362552404403687,0.0,92,mid2top
332,-1,-0.00017123692266666352,6.17144605791308,12.642598628997803,0.0,92,mid2top
333,-1,-0.00014566542525000156,6.165585384818891,12.944495439529419,0.0,92,mid2top
334,-1,-0.00012518191016666624,6.1592453723278595,13.224559545516968,0.0,92,mid2top
335,-1,-0.0001413669574166672,6.153717989908035,13.504514932632446,0.0,92,mid2top
336,-1,-0.00018237784950000252,6.1478498271357696,13.806452751159668,0.0,92,mid2top
337,-1,-0.00014623563016666688,6.144078774224685,14.086588621139526,0.0,92,mid2top
338,-1,-0.00018123743966666842,6.1379784314320744,14.36652159690857,0.0,92,mid2top
339,-1,-0.00015513959925000237,6.1326308012860675,14.66834306716919,0.0,92,mid2top
340,-1,-0.00013667373233332974,6.127631441170577,14.948369979858398,0.0,92,mid2top
341,-1,-0.0001660173545833324,6.121261469967241,15.228382349014282,0.0,92,mid2top
342,-1,-0.00014369163899999662,6.118909711051492,15.530385732650757,0.0,92,mid2top
343,-1,-0.00013426132691666398,6.113475949607613,15.81033182144165,0.0,92,mid2top
344,-1,-0.0001221992998333317,6.109027080830681,16.090508937835693,0.0,92,mid2top
345,-1,-0.00012987513525000022,6.105308455666125,16.39221453666687,0.0,92,mid2top
346,-1,-0.00013255071216666803,6.100668600098264,16.672245979309082,0.0,92,mid2top
347,-1,-0.00013636669891666994,6.096388249078037,16.95235586166382,0.0,92,mid2top
348,-1,-0.00013698076575000342,6.092725796499047,17.254162311553955,0.0,92,mid2top
349,-1,-0.00014877962133333367,6.088265693205002,17.53419518470764,0.0,92,mid2top
350,-1,-0.00017321070891666152,6.084288674146837,17.814197540283203,0.0,92,mid2top
351,-1,-0.00013855979475000182,6.080892105139532,18.116132974624634,0.0,92,mid2top
352,-1,-0.0001707983035000027,6.076334636030505,18.39624261856079,0.0,92,mid2top
353,-1,-0.0001217606806666674,6.072829466691104,18.676143646240234,0.0,92,mid2top
354,-1,-0.0001448759107499989,6.069747464162979,18.978082180023193,0.0,92,mid2top
355,-1,-0.00016755252166666956,6.065920238666325,19.258102893829346,0.0,92,mid2top
356,-1,-0.00015369215600000152,6.063459879418477,19.537956714630127,0.0,92,mid2top
357,-1,-0.0001634295015000009,6.058632781898726,19.840012073516846,0.0,92,mid2top
358,-1,-0.0001200939278333292,6.055640655507507,20.12001633644104,0.0,92,mid2top
359,-1,-0.00014382322474999765,6.0537869601837855,20.400050163269043,0.0,92,mid2top
360,-1,-0.00013461222224999542,6.049255704948021,20.701902627944946,0.0,92,mid2top
361,-1,-0.0001532096749166656,6.046001439824156,20.98210310935974,0.0,92,mid2top
362,-1,-0.00011404098333333418,6.04377700543569,21.26196026802063,0.0,92,mid2top
363,-1,-0.00014645493975000076,6.0388300730667295,21.56395649909973,0.0,92,mid2top
364,-1,-0.00015720110933333323,6.037137405821634,21.843900203704834,0.0,92,mid2top
365,-1,-0.0001452706679999985,6.0340703826496584,22.123982906341553,0.0,92,mid2top
366,-1,-0.00013500697949999849,6.030052170362077,22.425968885421753,0.0,92,mid2top
367,-1,-0.00014031427141666247,6.02645338004673,22.705981731414795,0.0,92,mid2top
368,-1,-0.00014781465916666875,6.023689688836819,22.98587441444397,0.0,92,mid2top
369,-1,-0.00014448115350000276,6.020345547576045,23.28776526451111,0.0,92,mid2top
370,-1,-0.00013974406650000062,6.016814164363379,23.567838668823242,0.0,92,mid2top
371,-1,-0.00015812220958333345,6.015196393899041,23.847833395004272,0.0,92,mid2top
372,-1,-0.00018395687850000092,6.012196777829747,24.149736404418945,0.0,92,mid2top
373,-1,-0.00013777028024999916,6.010309378954686,24.429762363433838,0.0,92,mid2top
374,-1,-0.00012250633324999843,6.007849019706836,24.70977282524109,0.0,92,mid2top
375,-1,-0.00014684969700000383,6.003808338385027,25.011726140975952,0.0,92,mid2top
376,-1,-0.00015426236091666337,6.001782380465566,25.291646003723145,0.0,92,mid2top
377,-1,-0.00013834048516666794,5.999220910563697,25.57165241241455,0.0,92,mid2top
378,-1,-0.00013540173675000156,5.995779403487941,25.873605489730835,0.0,92,mid2top
379,-1,-0.00015851696683333305,5.995277595056872,26.153597116470337,0.0,92,mid2top
380,-1,-0.00017246505633333048,5.992244275436237,26.433598279953003,0.0,92,mid2top
381,-1,-0.00014842872600000223,5.988769064809139,26.73550534248352,0.0,92,mid2top
382,-1,-0.00014807783066666386,5.986851707221774,27.015540599822998,0.0,92,mid2top
383,-1,-0.00013930544733333286,5.985739490027542,27.295580625534058,0.0,92,mid2top
384,-1,-0.0001472444542499965,5.98154901514422,27.597536325454712,0.0,92,mid2top
385,-1,-0.0001436039151666707,5.979976182748335,27.877475023269653,0.0,92,mid2top
386,-1,-0.00017290367549999824,5.977616934154509,28.157474040985107,0.0,92,mid2top
387,-1,-0.0001547448419999993,5.9760665707928515,28.459464073181152,0.0,92,mid2top
388,-1,-0.00014794624491666977,5.974617318085214,28.73944354057312,0.0,92,mid2top
389,-1,-0.00013855979475000182,5.971853626875302,29.019420862197876,0.0,92,mid2top
390,-1,-0.00013145416424999862,5.96953557151089,29.321471691131592,0.0,92,mid2top
391,-1,-0.00012719955833333588,5.968382161087241,29.601356744766235,0.0,92,mid2top
392,-1,-0.00014176171466667026,5.965214027261246,29.88138747215271,0.0,92,mid2top
393,-1,-9.592601174999993e-05,5.962944654804326,30.183269262313843,0.0,92,mid2top
394,-1,-0.00023404718733333052,4.586974702298756,0.29521989822387695,0.0,81,top2mid
395,-1,-0.00011983075633333409,2.939444002126567,0.5931596755981445,0.0,74,top2mid
396,-1,-9.474173999999766e-05,1.985236546255575,0.9008529186248779,0.0,64,top2mid
397,-1,-3.960731074999918e-05,1.319786138912877,1.1638803482055664,0.0,60,top2mid
398,-1,-0.00010009289383332981,0.9048954219127,1.4413788318634033,0.0,53,top2mid
399,-1,-9.947882700000327e-05,0.5786150862254411,1.7392466068267822,0.0,46,top2mid
400,-1,-5.9345173249999994e-05,0.5359426453894719,2.01912522315979,0.0,46,top2mid
401,-1,-6.91702425833357e-05,0.5744658045715355,2.2991385459899902,0.0,46,top2mid
402,-1,-2.1316891500006152e-05,0.6007545746170382,2.6011483669281006,0.0,46,top2mid
403,-1,-4.522163608333338e-05,0.6213137409346748,2.8811841011047363,0.0,46,top2mid
404,-1,-8.496053258333011e-05,0.63651404258919,3.1610774993896484,0.0,46,top2mid
405,-1,-7.026679049999818e-05,0.6496172343825253,3.4630212783813477,0.0,46,top2mid
406,-1,-6.0353997333333076e-05,0.6606120817975675,3.7428557872772217,0.0,46,top2mid
407,-1,-3.947572500000163e-05,0.6695435229027703,4.023029327392578,0.0,46,top2mid
408,-1,-7.776717825000098e-05,0.6783176807683847,4.324918031692505,0.0,46,top2mid
409,-1,-2.9255898416666315e-05,0.6869008518430703,4.604998588562012,0.0,46,top2mid
410,-1,-6.031013541666838e-05,0.6937089692138285,4.88499641418457,0.0,46,top2mid
411,-1,-7.145106224999698e-05,0.7008466324199152,5.18686056137085,0.0,46,top2mid
412,-1,-4.1230201666665744e-05,0.707122982647303,5.466898441314697,0.0,46,top2mid
413,-1,-7.017906666666532e-05,0.712684068618467,5.74689245223999,0.0,46,top2mid
414,-1,-4.065999675000043e-05,0.7181627681307989,6.048796892166138,0.0,46,top2mid
415,-1,-4.482687883333725e-05,0.7236714263554336,6.328831911087036,0.0,46,top2mid
416,-1,-7.80742116666712e-05,0.7281539986837051,6.608832359313965,0.0,46,top2mid
417,-1,-8.645183774999912e-05,0.7328125784467543,6.910790205001831,0.0,46,top2mid
418,-1,-6.443315558333704e-05,0.7374898824049927,7.190816640853882,0.0,46,top2mid
419,-1,-9.811910758333181e-05,0.7411635695010949,7.470821142196655,0.0,46,top2mid
420,-1,-3.671242425000096e-05,0.7449158982169914,7.772679567337036,0.0,46,top2mid
421,-1,-4.8862175166666105e-05,0.7491176076174263,8.052759647369385,0.0,46,top2mid
422,-1,-7.289850550000129e-05,0.7525890734054866,8.332709789276123,0.0,46,top2mid
423,-1,-9.434698275000153e-05,0.7554613649474954,8.63461685180664,0.0,46,top2mid
424,-1,-7.425822491666581e-05,0.7588916375061392,8.9147047996521,0.0,46,top2mid
425,-1,-4.614273633333013e-05,0.7616890322673912,9.306577920913696,0.0,46,top2mid
426,-1,-7.539863475000338e-05,0.7644489786382652,9.537809371948242,0.0,46,top2mid
427,-1,-6.0353997333336545e-05,0.7675534502006189,9.776590824127197,0.0,46,top2mid
428,-1,-6.241550741666393e-05,0.7704519556158921,10.056626558303833,0.0,46,top2mid
429,-1,-3.355436625000069e-05,0.7726576658091686,10.358608722686768,0.0,46,top2mid
430,-1,-0.0001197430325000047,0.7754063776629292,10.638524770736694,0.0,46,top2mid
431,-1,-7.123175266666656e-05,0.777731922705416,10.918577671051025,0.0,46,top2mid
432,-1,-7.658290650000218e-05,0.7801773025971133,11.220595359802246,0.0,46,top2mid
433,-1,-0.00010202281816666658,0.7824504198930704,11.500591278076172,0.0,46,top2mid
434,-1,-6.215233591666189e-05,0.7843041152167917,11.780521631240845,0.0,46,top2mid
435,-1,-8.013572175000205e-05,0.786408714756047,12.082481861114502,0.0,46,top2mid
436,-1,-7.807421166666773e-05,0.7886181697883612,12.36224627494812,0.0,46,top2mid
437,-1,-4.298467833333333e-05,0.7907414935228056,12.642419576644897,0.0,46,top2mid
438,-1,-7.145106224999698e-05,0.7924304159288629,12.944401502609253,0.0,46,top2mid
439,-1,-8.94783100000053e-05,0.7944488841702485,13.224348068237305,0.0,46,top2mid
440,-1,-7.245988633333353e-05,0.7958981368778852,13.504433631896973,0.0,46,top2mid
441,-1,-5.645028675000177e-05,0.79776306671872,13.806283235549927,0.0,46,top2mid
442,-1,-6.671397524999831e-05,0.7990325671525413,14.08637285232544,0.0,46,top2mid
443,-1,-6.658238950000422e-05,0.8004144127574971,14.36640214920044,0.0,46,top2mid
444,-1,-3.276485174999802e-05,0.8019572864410793,14.668270349502563,0.0,46,top2mid
445,-1,-5.109913291666268e-05,0.8032118075187494,14.948216915130615,0.0,46,top2mid
446,-1,-7.276691975000374e-05,0.804492542469684,15.228143215179443,0.0,46,top2mid
447,-1,-6.789824700000058e-05,0.8057920016158078,15.530304193496704,0.0,46,top2mid
448,-1,-5.750297274999955e-05,0.8077280833983614,15.810175657272339,0.0,46,top2mid
449,-1,-5.794159191666731e-05,0.8086380792845519,16.09012794494629,0.0,46,top2mid
450,-1,-2.6448735749997482e-05,0.8098963452012596,16.392211198806763,0.0,46,top2mid
451,-1,-5.8774968333338146e-05,0.8115028811484848,16.672219276428223,0.0,46,top2mid
452,-1,-7.224057674999965e-05,0.8129184303047812,16.95211172103882,0.0,46,top2mid
453,-1,-6.000310200000164e-05,0.8143002759097371,17.254120588302612,0.0,46,top2mid
454,-1,-6.947727600000245e-05,0.8156147144120122,17.534077405929565,0.0,46,top2mid
455,-1,-8.215336991666475e-05,0.8170302635683085,17.814085960388184,0.0,46,top2mid
456,-1,-5.1318442499996564e-05,0.8184944956320964,18.116068840026855,0.0,46,top2mid
457,-1,-8.08375124166684e-05,0.819861361880901,18.395976066589355,0.0,46,top2mid
458,-1,-6.342433150000396e-05,0.8208050613184319,18.675986528396606,0.0,46,top2mid
459,-1,-6.631921800000218e-05,0.8219697062591939,18.977949619293213,0.0,46,top2mid
460,-1,-4.640590783333565e-05,0.8231980134635997,19.257986545562744,0.0,46,top2mid
461,-1,-6.574901308333686e-05,0.8241754164524707,19.538039445877075,0.0,46,top2mid
462,-1,-3.592290974999829e-05,0.8250854123386612,19.839780807495117,0.0,46,top2mid
463,-1,-5.7195939333336276e-05,0.8263324437382558,20.119918823242188,0.0,46,top2mid
464,-1,-7.566180624999849e-05,0.8271076254190846,20.39992356300354,0.0,46,top2mid
465,-1,-8.210950800000005e-05,0.8284108294042463,20.701866626739502,0.0,46,top2mid
466,-1,-5.7371386999998525e-05,0.8295005775642521,20.98195719718933,0.0,46,top2mid
467,-1,-0.00012882244924999897,0.8301746485910597,21.261842966079712,0.0,46,top2mid
468,-1,-5.72398012499975e-05,0.8313467832098977,21.56380319595337,0.0,46,top2mid
469,-1,-7.23283005833325e-05,0.8322979723255045,21.843785524368286,0.0,46,top2mid
470,-1,-9.048713408333492e-05,0.8328372291469506,22.123756885528564,0.0,46,top2mid
471,-1,-4.5397083750002565e-05,0.8335337692079853,22.4257652759552,0.0,46,top2mid
472,-1,-6.868776150000325e-05,0.8349605528813949,22.705670833587646,0.0,46,top2mid
473,-1,-5.4915119666668066e-05,0.8359042523189257,22.985685348510742,0.0,46,top2mid
474,-1,-6.631921800000218e-05,0.836649475287452,23.287554264068604,0.0,46,top2mid
475,-1,-0.00010768100541667242,0.837926465399349,23.56778597831726,0.0,46,top2mid
476,-1,-5.732752508333383e-05,0.8384994257721358,23.847655773162842,0.0,46,top2mid
477,-1,-6.868776149999978e-05,0.8395255116684984,24.149571895599365,0.0,46,top2mid
478,-1,-6.583673691666972e-05,0.8404205281985375,24.429639101028442,0.0,46,top2mid
479,-1,-6.009082583333797e-05,0.8414990418414302,24.70961332321167,0.0,46,top2mid
480,-1,-4.85551417500063e-05,0.841922208652704,25.011474609375,0.0,46,top2mid
481,-1,-6.824914233333201e-05,0.843049405203088,25.291604042053223,0.0,46,top2mid
482,-1,-5.0660513750001857e-05,0.8443638437053632,25.571492433547974,0.0,46,top2mid
483,-1,-6.118737375000044e-05,0.844618492759935,25.87341046333313,0.0,46,top2mid
484,-1,-9.645235475000055e-05,0.8454086537969154,26.15342426300049,0.0,46,top2mid
485,-1,-6.667011333334055e-05,0.8459816141697019,26.43342924118042,0.0,46,top2mid
486,-1,-5.368698600000457e-05,0.8464759329226941,26.735384464263916,0.0,46,top2mid
487,-1,-8.219723183333638e-05,0.8474645704286788,27.0153706073761,0.0,46,top2mid
488,-1,-6.943341408334122e-05,0.8483408627635289,27.29536747932434,0.0,46,top2mid
489,-1,-7.026679050000165e-05,0.8495017628652533,27.597360610961914,0.0,46,top2mid
490,-1,-6.281026466666353e-05,0.8501271509845694,27.877354621887207,0.0,46,top2mid
491,-1,-6.969658558332939e-05,0.8511382575247813,28.15733790397644,0.0,46,top2mid
492,-1,-8.960989575000286e-05,0.8512992856034076,28.45934534072876,0.0,46,top2mid
493,-1,-8.390784658333234e-05,0.8522504747190142,28.73902440071106,0.0,46,top2mid
494,-1,-6.364364108333437e-05,0.8530930635025237,29.019294261932373,0.0,46,top2mid
495,-1,-6.276640275000231e-05,0.8535761477384027,29.321194410324097,0.0,46,top2mid
496,-1,-4.4695293083332754e-05,0.8541378735940759,29.601183891296387,0.0,46,top2mid
497,-1,-8.741679991666751e-05,0.8546097233128414,29.881240367889404,0.0,46,top2mid
498,-1,-7.697766374999832e-05,0.8552238769150439,30.183114051818848,0.0,46,top2mid
499,-1,-0.00018430777383333236,0.437460868372858,0.295391321182251,0.0,35,mid2bot
500,-1,-0.0001293487922499996,0.21191670280298103,0.5827205181121826,0.0,29,mid2bot
501,-1,-0.0001748774617499997,0.14685012452084295,0.8770513534545898,0.0,24,mid2bot
502,-1,-7.24160244166619e-05,0.10686273327499143,1.1571862697601318,0.0,19,mid2bot
503,-1,-4.995872308332858e-05,0.05388075056790137,1.4372272491455078,0.0,13,mid2bot
504,-1,-3.315960900000456e-05,0.016320015018557777,1.7388365268707275,0.0,6,mid2bot
505,-1,-6.022241158333205e-05,-0.0036512115701410556,2.0193114280700684,0.0,1,mid2bot
506,-1,-6.017854966666736e-05,-0.014368940896384463,2.2992279529571533,0.0,0,mid2bot
507,-1,-4.4212812000000296e-05,-0.010013693095398764,2.6010162830352783,0.0,0,mid2bot
508,-1,-8.215336991666822e-05,-0.008100080347072297,2.8809053897857666,0.0,0,mid2bot
509,-1,-3.7063319583328924e-05,-0.006280088574691339,3.1611409187316895,0.0,0,mid2bot
510,-1,-6.868776150000325e-05,-0.004860794579357202,3.4631905555725098,0.0,0,mid2bot
511,-1,-8.767997141666609e-05,-0.003550100916119901,3.743056535720825,0.0,0,mid2bot
512,-1,-4.715156041666321e-05,-0.0020334411058024237,4.023050308227539,0.0,0,mid2bot
513,-1,-8.368853699999845e-05,-0.0011159555415363148,4.325072288513184,0.0,0,mid2bot
514,-1,-8.294288441666395e-05,-0.0002808564361022521,4.605038404464722,0.0,0,mid2bot
515,-1,-4.671294124999892e-05,0.0008313607581305541,4.885041952133179,0.0,0,mid2bot
516,-1,-6.434543174999724e-05,0.001969791825628081,5.187100887298584,0.0,0,mid2bot
517,-1,-6.184530249999862e-05,0.002651352530511513,5.467076301574707,0.0,0,mid2bot
518,-1,-7.688993991666893e-05,0.0031906093519577234,5.747052907943726,0.0,0,mid2bot
519,-1,-5.44765005000003e-05,0.004306571385228362,6.048923492431641,0.0,0,mid2bot
520,-1,-5.3511538333331915e-05,0.004943194021657895,6.328981399536133,0.0,0,mid2bot
521,-1,-5.868724449999835e-05,0.005313933086402164,6.609042167663574,0.0,0,mid2bot
522,-1,-6.987203324999858e-05,0.006283846397197783,6.9109320640563965,0.0,0,mid2bot
523,-1,-6.88193472500008e-05,0.006662075140017681,7.190824270248413,0.0,0,mid2bot
524,-1,-7.636359691667177e-05,0.006965407102081181,7.470922231674194,0.0,0,mid2bot
525,-1,-8.368853699999845e-05,0.007272483903182477,7.772769212722778,0.0,0,mid2bot
526,-1,-5.017803266666593e-05,0.007740588782910103,8.052597284317017,0.0,0,mid2bot
527,-1,-7.776717825000098e-05,0.007976513642292833,8.332769632339478,0.0,0,mid2bot
528,-1,-6.829300424999671e-05,0.008291080121469794,8.63472056388855,0.0,0,mid2bot
529,-1,-5.702049166666709e-05,0.008819102425802524,8.91471266746521,0.0,0,mid2bot
530,-1,-7.329326274999742e-05,0.00932465569590835,9.194708585739136,0.0,0,mid2bot
531,-1,-4.1844268499999226e-05,0.009489428613572477,9.496713876724243,0.0,0,mid2bot
532,-1,-6.105578800000289e-05,0.010066133825396888,9.776648998260498,0.0,0,mid2bot
533,-1,-3.245781833333475e-05,0.01023465158209883,10.05668330192566,0.0,0,mid2bot
534,-1,-6.947727599999898e-05,0.010657818393372574,10.358556747436523,0.0,0,mid2bot
535,-1,-3.0440170166668584e-05,0.011414275879012406,10.638643264770508,0.0,0,mid2bot
536,-1,-6.741576591666465e-05,0.012020939803139386,10.918612003326416,0.0,0,mid2bot
537,-1,-2.0527377000000013e-05,0.012035919159290663,11.220498085021973,0.0,0,mid2bot
538,-1,-5.29413334166666e-05,0.012593900175925982,11.500495672225952,0.0,0,mid2bot
539,-1,-4.794107491666588e-05,0.012930935689329865,11.780517101287842,0.0,0,mid2bot
540,-1,-4.7765627250000164e-05,0.013264226363695935,12.082421779632568,0.0,0,mid2bot
541,-1,-6.162599291666473e-05,0.013436488959435708,12.362340688705444,0.0,0,mid2bot
542,-1,-7.59688396666687e-05,0.013470192510776077,12.64250922203064,0.0,0,mid2bot
543,-1,-6.434543175000071e-05,0.013953276746654995,12.944378852844238,0.0,0,mid2bot
544,-1,-4.5309359916669706e-05,0.014211670640264613,13.224433183670044,0.0,0,mid2bot
545,-1,-6.412612216666683e-05,0.014312781294285785,13.504442930221558,0.0,0,mid2bot
546,-1,-9.395222549999846e-05,0.015211542663362804,13.806310653686523,0.0,0,mid2bot
547,-1,-6.149440716666024e-05,0.01518907362913588,14.086376428604126,0.0,0,mid2bot
548,-1,-6.17137167499976e-05,0.015290184283157017,14.366333246231079,0.0,0,mid2bot
549,-1,-7.105630499999738e-05,0.01572084077250646,14.668370246887207,0.0,0,mid2bot
550,-1,-4.8160384499999764e-05,0.0156609233479013,14.948312520980835,0.0,0,mid2bot
551,-1,-5.8774968333334676e-05,0.0162338837206879,15.228270053863525,0.0,0,mid2bot
552,-1,-7.105630500000085e-05,0.01658964342928089,15.530231237411499,0.0,0,mid2bot
553,-1,-7.465298216666541e-05,0.01694165829883605,15.81024694442749,0.0,0,mid2bot
554,-1,-4.0133653749999804e-05,0.017076472504197627,16.090214252471924,0.0,0,mid2bot
555,-1,-0.00010382115675000234,0.017278693812239936,16.39228105545044,0.0,0,mid2bot
556,-1,-8.860107166666631e-05,0.017346100914920722,16.672210216522217,0.0,0,mid2bot
557,-1,-0.00012145364724999719,0.017817950633686127,16.952335119247437,0.0,0,mid2bot
558,-1,-7.658290649999872e-05,0.017608239647568174,17.254190921783447,0.0,0,mid2bot
559,-1,-7.95655168333298e-05,0.017919061287707302,17.534090995788574,0.0,0,mid2bot
560,-1,-6.0529444999995324e-05,0.018626835865855455,17.814085721969604,0.0,0,mid2bot
561,-1,-3.118582274999962e-05,0.018686753290460576,18.115996837615967,0.0,0,mid2bot
562,-1,-6.2810264666667e-05,0.018727946519876627,18.396135091781616,0.0,0,mid2bot
563,-1,-5.333609066666273e-05,0.01953683175204595,18.67608094215393,0.0,0,mid2bot
564,-1,-8.092523625000125e-05,0.01943572109802478,18.97787117958069,0.0,0,mid2bot
565,-1,-7.789876400000201e-05,0.01973905306008826,19.257967710494995,0.0,0,mid2bot
566,-1,-9.430312083336112e-06,0.019907570816790184,19.53801965713501,0.0,0,mid2bot
567,-1,-6.158213100000004e-05,0.0200648540563787,19.83988332748413,0.0,0,mid2bot
568,-1,-3.408070925000478e-05,0.020109792124832528,20.120375394821167,0.0,0,mid2bot
569,-1,-6.811755658333099e-05,0.020649048946278756,20.399934768676758,0.0,0,mid2bot
570,-1,-6.395067450000111e-05,0.02111340898696855,20.701849699020386,0.0,0,mid2bot
571,-1,-4.2721506833331285e-05,0.02118830576772495,20.981862783432007,0.0,0,mid2bot
572,-1,-3.0133136750001843e-05,0.021559044832469218,21.261832237243652,0.0,0,mid2bot
573,-1,-4.8555141749999364e-05,0.02126320254848135,21.563761949539185,0.0,0,mid2bot
574,-1,-7.88637261666704e-05,0.02166015548649039,21.843825101852417,0.0,0,mid2bot
575,-1,-4.5002326499999495e-05,0.021896080345873085,22.12381935119629,0.0,0,mid2bot
576,-1,-6.039785925000124e-05,0.021802459369927578,22.425764799118042,0.0,0,mid2bot
577,-1,-0.00011162857791666495,0.022132005205255816,22.705750226974487,0.0,0,mid2bot
578,-1,-4.754631766666975e-05,0.02196348744855389,22.9953134059906,0.0,0,mid2bot
579,-1,-1.5790289999997875e-05,0.022102046492953244,23.28765845298767,0.0,0,mid2bot
580,-1,-7.403891533333193e-05,0.022334226513298142,23.567583799362183,0.0,0,mid2bot
581,-1,-1.4342846749997029e-05,0.021997190999894275,23.847740650177002,0.0,0,mid2bot
582,-1,-7.224057674999965e-05,0.022072087780650656,24.149587154388428,0.0,0,mid2bot
583,-1,-4.6274322083334624e-05,0.02226681941061737,24.42962956428528,0.0,0,mid2bot
584,-1,-6.237164549999924e-05,0.022704965578042427,24.709641695022583,0.0,0,mid2bot
585,-1,-7.895144999999631e-05,0.022701220739004595,25.011652946472168,0.0,0,mid2bot
586,-1,-6.76789374166667e-05,0.02324422239948862,25.291537523269653,0.0,0,mid2bot
587,-1,-7.662676841666688e-05,0.022873483334744333,25.57163381576538,0.0,0,mid2bot
588,-1,-7.539863474999645e-05,0.023599982108081577,25.87343978881836,0.0,0,mid2bot
589,-1,-5.4608086250001325e-05,0.02344644370753093,26.153371572494507,0.0,0,mid2bot
590,-1,-8.653956158333545e-05,0.023985700528977156,26.433483362197876,0.0,0,mid2bot
591,-1,-6.316115999999844e-05,0.024259073778738087,26.735543966293335,0.0,0,mid2bot
592,-1,-4.5309359916666236e-05,0.02476088220980608,27.015483617782593,0.0,0,mid2bot
593,-1,6.096806416666656e-06,0.02459236445310414,27.295443534851074,0.0,0,mid2bot
594,-1,-7.184581950000005e-05,0.025038000298604823,27.597479581832886,0.0,0,mid2bot
595,-1,-4.2326749583335155e-05,0.02489569641516762,27.87719225883484,0.0,0,mid2bot
596,-1,-5.4783533916663574e-05,0.024861992863827252,28.157373428344727,0.0,0,mid2bot
597,-1,-8.645183774999912e-05,0.025097917723209948,28.459397315979004,0.0,0,mid2bot
598,-1,-5.377470983333049e-05,0.02550236033929462,28.739267587661743,0.0,0,mid2bot
599,-1,-6.759121358333384e-05,0.025974210058060058,29.019208192825317,0.0,0,mid2bot
600,-1,-6.829300425000018e-05,0.025757009393866454,29.321289777755737,0.0,0,mid2bot
601,-1,-9.215388691666618e-05,0.02637865267414473,29.601351499557495,0.0,0,mid2bot
602,-1,-6.631921799999871e-05,0.02627754202012354,29.881279468536377,0.0,0,mid2bot
603,-1,-5.28974715000019e-05,0.02659585333833835,30.18322229385376,0.0,0,mid2bot
604,-1,-0.0001290856207500045,0.09590907908936527,0.29526853561401367,0.0,11,bot2top
605,-1,-9.443470658333439e-05,0.19108790807462123,0.5750160217285156,0.0,16,bot2top
606,-1,-0.00014803396874999916,0.3367584018068162,0.8769717216491699,0.0,22,bot2top
607,-1,-9.934724124999877e-05,0.5451774184567382,1.167684555053711,0.0,28,bot2top
608,-1,-3.513339524999562e-05,0.8043914318156631,1.4663410186767578,0.0,36,bot2top
609,-1,-5.526601500000297e-05,1.316707881223789,1.7665283679962158,0.0,45,bot2top
610,-1,-5.416946708333356e-05,1.8405060071218728,2.0342307090759277,0.0,50,bot2top
611,-1,-4.7984936833334046e-05,2.352766283944431,2.343620777130127,0.0,59,bot2top
612,-1,-0.00013816503749999876,2.9967924671517556,2.6334972381591797,0.0,64,bot2top
613,-1,-6.210847400000066e-05,3.730567462739496,2.909175157546997,0.0,70,bot2top
614,-1,-9.847000291666672e-05,4.359071288135053,3.2168424129486084,0.0,76,bot2top
615,-1,-0.00015829765724999917,5.021791707819178,3.491330862045288,0.0,81,bot2top
616,-1,-0.00015176223166666822,5.824333182658424,3.789262056350708,0.0,87,bot2top
617,-1,-0.00011447960250000194,6.4979997668501,4.07123327255249,0.0,91,bot2top
618,-1,-0.0001646137732499997,6.976567726849385,4.324856519699097,0.0,92,bot2top
619,-1,-0.00014641107783333607,6.839113409966168,4.605022430419922,0.0,92,bot2top
620,-1,-0.0001592187574999994,6.74629382957474,4.884967803955078,0.0,92,bot2top
