T,FL,FM,FR,xL,xM,xR
239.3074700832367,"[4.2561903940012895, 3.8501340492609764, 3.900585939789833, 4.232320682353229, 3.7497727616498104, 4.058994026181511, 4.092086126420869, 3.751400241989451]","[0.004746754959837313, 0.03516085415665014, -0.0012038296656260716, 0.02259850883622745, 0.018962040453999823, -0.00021206556138217425, 0.04904555161606469, 0.008052635307316966]","[3.876791471991218, 4.039507193894741, 4.133242011380746, 3.895604445923268, 4.133242011380746, 4.0536994373873405, 3.9206884111660023, 4.167567437502382]",331,0,405
239.64082646369934,"[4.2119771781077215, 3.919301963695699, 3.841454154116227, 4.261344081743484, 3.7801523946564335, 3.9930810724260697, 4.164237754811599, 3.745704060800709]","[0.00656498915095112, 0.038466734504129796, 0.00573851906408121, 0.009870869498430773, 0.02954085756593472, -0.005005592065227674, 0.04425202511221919, 0.00739145923782103]","[3.954023680764898, 3.939831437272299, 4.096276167865138, 3.844116306740815, 4.045118080856931, 4.0371968286750155, 3.842135993695336, 4.118059611365407]",331,0,404
239.9739339351654,"[4.169120195830521, 3.9616164525263526, 3.8021233792415807, 4.259716601403844, 3.8007671456252137, 3.9510378303186897, 4.192176167308762, 3.7429915935679747]","[0.008217929324690953, 0.04243379092110537, 0.008713811376812902, 0.006234401116203159, 0.0326814438960404, -0.0046750040304797055, 0.03764026441725987, 0.010366751550552722]","[3.942471854666271, 3.9632651416438, 4.151064828790057, 3.897254706794501, 4.064921211311721, 4.09231554177418, 3.8870230893928595, 4.147434254873345]",331,0,405
240.30728483200073,"[4.132501888188609, 4.000404733954452, 3.786119822568449, 4.258902861234024, 3.8276205712292826, 3.927439365393902, 4.211705931384448, 3.74895902147999]","[0.00656498915095112, 0.04590496528595901, 0.009044399411560863, 0.004746754959837313, 0.034664972104528194, -0.003352651891487847, 0.03202026782654446, 0.013342043863284414]","[4.00188124603064, 3.893624132877789, 4.10650778526678, 3.8596287589304, 3.9966004112426967, 4.059640376523777, 3.826293489331504, 4.100236793956096]",331,0,404
240.6406180858612,"[4.113785864282743, 4.025088185772334, 3.769031279002223, 4.248866732472907, 3.8506765427075234, 3.889736070858896, 4.230421955290314, 3.749501514926537]","[0.0049120489772113, 0.047557905459698846, 0.009209693428934851, 0.0049120489772113, 0.03483026612190217, -0.0010385356482520841, 0.024086154992593298, 0.0183008643845039]","[3.9748169677424277, 3.9355407590070945, 4.164266915759916, 3.9187080981205233, 4.025645002576388, 4.1173995070169145, 3.8883432980898456, 4.128291228767049]",331,0,405
240.97385001182556,"[4.061435246690972, 4.086118698508854, 3.750857748542904, 4.223912033931752, 3.904654640638934, 3.837656699990399, 4.254562913661649, 3.7760836938073323]","[0.00044911050811376196, 0.049706727685560614, 0.007887341289942978, 0.006895577185699081, 0.03764026441725987, 0.005242637011959261, 0.01135851565479662, 0.028549093461690822]","[4.035546567803783, 3.8526976632712238, 4.113768933100203, 3.9041858024536773, 3.94445216771175, 4.088354915683222, 3.830254115422462, 4.052379228690354]",331,0,404
241.30734372138977,"[3.9998622405079054, 4.145792977629006, 3.7337692049766784, 4.164780248258146, 3.959717725463439, 3.791273510310644, 4.25700413417111, 3.813786988342338]","[-0.004179121978357757, 0.04557437725121105, 0.008548517359438915, 0.00656498915095112, 0.04259908493847936, 0.009044399411560863, 0.005077342994585274, 0.03317732594816235]","[4.028615472144606, 3.8916438198323102, 4.155685559229508, 3.9787775938333856, 3.9569941503331165, 4.141493315736908, 3.8998951241884727, 4.052379228690354]",331,0,405
241.64051055908203,"[3.9361192605386512, 4.19515988126477, 3.7432628402912482, 4.117312071685298, 4.028614393174888, 3.766861305216036, 4.246425511963446, 3.8609839181919132]","[-0.005005592065227674, 0.03516085415665014, 0.01218498574166653, 0.005242637011959261, 0.04772319947707282, 0.009374987446308825, 0.005242637011959261, 0.03598732424352005]","[4.0926455939484265, 3.8193623936723275, 4.097266324387878, 3.97646722861366, 3.878771785036697, 4.110468411357738, 3.8711805850290277, 3.9698661851287302]",331,0,404
241.97368788719177,"[3.8772587215883187, 4.23720312337215, 3.753570215775638, 4.039193015382552, 4.101579761735439, 3.7397366328886936, 4.199228582113871, 3.9290668457335425]","[0.00044911050811376196, 0.019788510540869747, 0.021937332766731515, -0.0015344177003740328, 0.04871496358131672, 0.007060871203073069, 0.007226165220447056, 0.03995438066049564]","[4.075812933061855, 3.8810821502564226, 4.115749246145682, 4.043797872159946, 3.897254706794501, 4.1543653505325215, 3.95765425468161, 3.9616148807725677]",331,0,405
242.30701184272766,"[3.8048358464743153, 4.2561903940012895, 3.7985971718390266, 3.954564037721244, 4.184038765610559, 3.7356679320395925, 4.1224657594274925, 4.01288208322503]","[0.007722047272569005, 0.006895577185699081, 0.03301203193078836, -0.004840298047853686, 0.03813614646938182, 0.01053204556792671, 0.00573851906408121, 0.04640084733808096]","[4.136212480948965, 3.832234428467941, 4.018383854742965, 4.042477663462959, 3.8200224980208204, 4.095616063516645, 3.9599646199013354, 3.8837225676503944]",331,0,404
242.64050674438477,"[3.7638775912600284, 4.235846889755783, 3.8487778156446093, 3.8826836560537874, 4.230150708567041, 3.742449100121428, 4.043532962954926, 4.095069840376877]","[0.01003616351580476, 0.004746754959837313, 0.03615261826089404, -4.677154400818673e-05, 0.021110862679861606, 0.02044968661036567, -0.0007079476135041229, 0.04937613965081265]","[4.103867367872808, 3.920028306817509, 4.023994741705155, 4.11970987223664, 3.88603293287012, 4.117069454842667, 4.0474284460766565, 3.9035256981051845]",331,0,405
242.97353148460388,"[3.740007879611967, 4.274906417907156, 3.9787049960925787, 3.895161005324365, 4.313965946058528, 3.8398266737765865, 4.050856624483309, 4.219300839636104]","[0.007722047272569005, 0.006399695133577132, 0.03780555843463386, 0.00656498915095112, 0.009870869498430773, 0.02904497551381277, -0.004509710013105725, 0.04292967297322732]","[4.155685559229508, 3.8876831937413523, 3.922008619862988, 4.0810937678498, 3.8193623936723275, 4.027625315621867, 4.021354324311184, 3.8121012458389045]",332,0,404
243.3069829940796,"[3.7920872504804644, 4.172646403233076, 4.006914655313015, 3.7999534054553936, 4.266226522762406, 3.8436241279024146, 3.94235793517394, 4.2241832806550255]","[0.008713811376812902, 0.006895577185699081, 0.04392143707747122, 0.009374987446308825, 0.005407931029333249, 0.03400379603503226, -0.003352651891487847, 0.031028503722300566]","[4.088684967857469, 3.9903294199320127, 3.9421418024920243, 4.135882428774718, 3.889993558961078, 4.032576098235564, 4.096276167865138, 3.8682101154608093]",331,0,405
243.64030194282532,"[3.7565539297316457, 4.118397058578391, 4.074455089408096, 3.771472499511684, 4.248595485749633, 3.914148275953504, 3.8661376059341084, 4.266769016208953]","[0.01482969001965026, 0.003920284872967403, 0.04904555161606469, 0.008879105394186876, 0.006069107098829171, 0.03714438236513794, 0.0049120489772113, 0.01168910368954458]","[4.120369976585133, 3.9701962373029764, 3.8553380806651956, 4.0989165852591105, 3.8698603763320416, 3.942471854666271, 4.076803089584595, 3.816391924104109]",331,0,404
243.97357487678528,"[3.790459770140824, 4.007185902036288, 4.184310012333833, 3.74814528131017, 4.151489158817749, 4.032140600577443, 3.781779874996074, 4.254562913661649]","[0.02921026953118676, -0.004509710013105725, 0.04292967297322732, 0.010366751550552722, 0.007060871203073069, 0.04656614135545495, 0.0097055754810568, 0.004581460942463325]","[4.031915993887072, 4.071852306970897, 3.880752098082176, 4.136542533123211, 3.9936299416744783, 3.9226687242114813, 4.146774150524853, 3.9041858024536773]",331,0,405
244.30679368972778,"[3.878614955204686, 3.89163479792181, 4.262700315359852, 3.7736424732978717, 4.045431690017841, 4.142809263672999, 3.7592663969643803, 4.208179723981893]","[0.03697908834776395, 0.0014408746123576593, 0.017309100280260004, 0.02425144900996727, -0.00252618180461793, 0.04871496358131672, 0.007887341289942978, 0.007556753255195017]","[3.996930463416943, 4.064591159137475, 3.810781037141919, 4.04709839390241, 3.9982506721139286, 3.826953593679997, 4.098256480910617, 3.9061661154991563]",331,0,404
244.64014625549316,"[3.953750297551424, 3.8289768048456496, 4.2705664703347805, 3.7994109120088466, 3.9797899829856727, 4.191633673862215, 3.753298969052365, 4.151489158817749]","[0.04111143878211351, 0.008217929324690953, 0.008052635307316966, 0.0316896797917965, -0.005005592065227674, 0.040615556729991564, 0.01003616351580476, 0.006730283168325107]","[3.9081464285446352, 4.131591750509513, 3.881412202430669, 4.057660063478298, 4.071852306970897, 3.870850532854781, 4.138192793994444, 3.9847185329698225]",331,0,405
244.97327995300293,"[4.009355875822475, 3.7966984447761125, 4.272465197397695, 3.8476928287515157, 3.9252693916077144, 4.237474370095423, 3.757367669901466, 4.109445916710368]","[0.045409083233837064, 0.008879105394186876, 0.004581460942463325, 0.03516085415665014, -0.001865005735121994, 0.02838379944431685, 0.015325572071772209, 0.003920284872967403]","[3.923328828559974, 4.085384446115004, 3.832234428467941, 3.9721765503484554, 4.045778185205425, 3.8078105675737004, 4.067561628705693, 3.965245454689279]",331,0,404
245.30666422843933,"[4.064961454093527, 3.7722862396815042, 4.248324239026361, 3.876173734695225, 3.8948897586010913, 4.24506927834708, 3.760893877304021, 4.0622489868607925]","[0.048880257598690705, 0.01003616351580476, 0.005407931029333249, 0.03598732424352005, 0.0012755805949836718, 0.021110862679861606, 0.020945568662487618, -0.0005426535961301354]","[3.8533577676197166, 4.143803680956634, 3.9071562720218957, 3.992639785151739, 4.106837837441026, 3.864909593718344, 4.099576689607603, 4.0269652112733745]",331,0,405
245.63992714881897,"[4.1040209822449, 3.7511289952661775, 4.2247257741015725, 3.933406793305917, 3.8338592458645713, 4.260801588296938, 3.7961559513295655, 3.9960647863820773]","[0.049706727685560614, 0.007887341289942978, 0.006895577185699081, 0.03945849860837369, 0.006069107098829171, 0.009209693428934851, 0.031028503722300566, -0.004344415995731737]","[3.8824023589534087, 4.13753268964595, 3.935210706832848, 3.9635951938180467, 4.116739402668421, 3.867550011112316, 4.062940898266242, 4.063270950440488]",331,0,405
245.97303462028503,"[4.170476429446888, 3.7901885234175503, 4.214689645340456, 4.035395561256724, 3.836842959820579, 4.301217350064678, 3.8707488002297565, 3.985214917451141]","[0.04292967297322732, 0.009209693428934851, 0.006730283168325107, 0.043756143060097244, 0.009374987446308825, 0.0055732250467072225, 0.03383850201765827, -0.003352651891487847]","[3.8619391241501257, 4.124990707024583, 3.9701962373029764, 3.926629350302439, 4.120700028759379, 3.8725007937260134, 4.024324793879402, 4.077793246107334]",332,0,405
246.3065984249115,"[4.251579199705641, 3.7446190739076153, 4.114870851175836, 4.049771637590215, 3.7611651240272943, 4.242085564391072, 3.886481110179615, 3.8775299683115922]","[0.03251614987866641, 0.01400321993278035, 0.004250872907715364, 0.047557905459698846, 0.009374987446308825, 0.005407931029333249, 0.03664850031301599, 0.001936756664479608]","[3.8431261502180756, 4.114098985274449, 4.0022112982048865, 3.90484590680217, 4.130601593986774, 3.9018754372339517, 3.9857086894925615, 4.104857524395547]",331,0,405
246.63992404937744,"[4.243984291453986, 3.8070058202605024, 4.08503371161576, 4.170747676170161, 3.7872048094615427, 4.236389383202329, 3.9952510462122577, 3.859627684575546]","[0.017639688315007965, 0.023755566957845323, -0.0016997117177480203, 0.047557905459698846, 0.008052635307316966, 0.006895577185699081, 0.040119674677869616, 0.007060871203073069]","[3.8530277154454704, 4.078453350455828, 4.03488646345529, 3.8682101154608093, 4.127961176592802, 3.936530915529834, 3.9431319590147638, 4.1154191939714355]",332,0,405
246.9730088710785,"[4.3004036098948575, 3.797240938222659, 3.970296347671103, 4.19515988126477, 3.7397366328886936, 4.133044381635155, 4.024545692325787, 3.778524914316793]","[0.006730283168325107, 0.03202026782654446, -0.004840298047853686, 0.03912791057362572, 0.010366751550552722, 0.006069107098829171, 0.04640084733808096, 0.009540281463682812]","[3.8596287589304, 4.041157454765973, 4.064591159137475, 3.8546779763167027, 4.118059611365407, 3.9847185329698225, 3.910126741590114, 4.128951333115541]",331,0,405
247.30650806427002,"[4.250765459535821, 3.8976022258338254, 3.943714168790307, 4.27843262530971, 3.8045645997510418, 4.110530903603462, 4.140639289886812, 3.792629743927011]","[0.004746754959837313, 0.034995560139276155, -0.0003773595787561479, 0.022929096870975413, 0.019457922506121772, -4.677154400818673e-05, 0.04871496358131672, 0.007722047272569005]","[3.882072306779162, 3.9942900460229707, 4.086374602637743, 3.8385054197786244, 4.093965802645413, 4.0187139069172115, 3.8711805850290277, 4.124990707024583]",332,0,405
247.63959550857544,"[4.267854003102046, 3.917945730079332, 3.8398266737765865, 4.252664186598735, 3.778524914316793, 4.013967070118124, 4.144979237459187, 3.7402791263352406]","[0.006895577185699081, 0.03879732253887776, 0.00573851906408121, 0.011027927620048658, 0.028053211409568873, -0.004013827960983776, 0.045409083233837064, 0.007887341289942978]","[3.920028306817509, 3.9596345677270888, 4.10650778526678, 3.8536878197939632, 4.0682217330541866, 4.046108237379671, 3.856328237187935, 4.126640967895816]",331,0,405
247.97284531593323,"[4.178613831145091, 3.9732800616271104, 3.798325925115753, 4.258360367787477, 3.8135157416190646, 3.957005258230705, 4.194074894371676, 3.7432628402912482]","[0.008052635307316966, 0.04210320288635741, 0.009870869498430773, 0.005077342994585274, 0.03202026782654446, -0.005005592065227674, 0.03730967638251191, 0.01003616351580476]","[3.955673941636131, 3.9322402372646295, 4.116409350494175, 3.8629292806728652, 4.033566254758304, 4.068551785228433, 3.842796098043829, 4.114098985274449]",331,0,405
248.30626249313354,"[4.134129368528249, 4.022104471816326, 3.775269953637512, 4.247239252133267, 3.857457710789359, 3.9035696537458406, 4.228251981504127, 3.7511289952661775]","[0.006895577185699081, 0.04640084733808096, 0.009870869498430773, 0.0040855788903413764, 0.03615261826089404, -0.0010385356482520841, 0.023755566957845323, 0.017804982332381952]","[3.9827382199243435, 3.908806532893128, 4.121030080933625, 3.882732411127655, 3.9979206199396824, 4.089015020031716, 3.839495576301364, 4.0926455939484265]",331,0,405
248.63920879364014,"[4.068758908219355, 4.091543632974322, 3.7492302682032634, 4.220928319975744, 3.9201157038655197, 3.828705558122376, 4.254291666938376, 3.796969691499386]","[0.0011102865776096843, 0.049210845633438666, 0.007887341289942978, 0.006234401116203159, 0.03912791057362572, 0.00656498915095112, 0.008383223342064927, 0.030202033635430656]","[4.016403541697486, 3.8751412111199857, 4.124660654850337, 3.9210184633402485, 3.9546837851133914, 4.104857524395547, 3.85401787196821, 4.043797872159946]",331,0,405
248.97258114814758,"[3.9716525812874695, 4.185937492673474, 3.7410928665050607, 4.127890693892961, 4.0340393276403566, 3.761707617473841, 4.2396443438816105, 3.870477553506483]","[-0.004013827960983776, 0.03912791057362572, 0.01003616351580476, 0.006234401116203159, 0.04640084733808096, 0.010366751550552722, 0.004746754959837313, 0.036317912278268014]","[4.060630533046517, 3.842796098043829, 4.1131088287517095, 3.987028898189548, 3.900885280711212, 4.121030080933625, 3.8906536633095707, 3.979767750356125]",331,0,405
249.30613088607788,"[3.8772587215883187, 4.23557564303251, 3.7581814100712863, 4.0467879236342075, 4.098324801056158, 3.750044008373084, 4.214147151893909, 3.915233262846598]","[0.0012755805949836718, 0.01912733447137381, 0.02044968661036567, 0.0001185224733658008, 0.04871496358131672, 0.008217929324690953, 0.006895577185699081, 0.03813614646938182]","[4.088024863508976, 3.8431261502180756, 4.080763715675553, 4.017393698220226, 3.8662298024153303, 4.12631091572157, 3.921678567688742, 3.95006305467394]",331,0,405
