T,FL,FM,FR,xL,xM,xR
414.94941759109497,"[8.673172035785695, 8.826426434435179, 8.668289594766772, 8.441798580833465, 8.440171100493826, 8.674799516125335, 8.751019845365168, 8.533208726576609]","[-0.0007079476135041229, -0.0035179459088618276, 0.003093814786097479, 0.011193221637422632, 0.0037549908555934153, -0.00252618180461793, -0.0020302997524959815, 0.006234401116203159]","[8.523926085381891, 8.50709342449532, 8.59752772023886, 8.737139789945129, 8.792258503044293, 8.703474468171986, 8.583335476746262, 8.57772458978407]",481,0,539
415.282546043396,"[8.380496821373672, 8.537819920872257, 8.794690567812188, 8.80743916380604, 8.564673346476326, 8.479773122091744, 8.59993542050187, 8.810965371208594]","[0.00656498915095112, 0.001606168629731633, -0.005005592065227674, -0.0007079476135041229, 0.009870869498430773, 0.005077342994585274, -4.677154400818673e-05, -0.006162650186845552]","[8.721627337755542, 8.691592589899113, 8.602148450678312, 8.493561285351214, 8.543399163662436, 8.687301911633908, 8.644065076807616, 8.52491624190463]",483,0,538
415.6157777309418,"[8.730947587842934, 8.455903410443684, 8.421997570034506, 8.631671287124862, 8.789536880069994, 8.582304383489099, 8.397585364939898, 8.45481842355059]","[0.0007796985428617231, 0.010697339585300697, 0.004746754959837313, -0.0012038296656260716, -0.003352651891487847, 0.005242637011959261, 0.007060871203073069, 0.0025979327339755304]","[8.463196485320536, 8.676410189883773, 8.793248659567032, 8.70875530295993, 8.586966050662973, 8.577064485435578, 8.71733665949034, 8.744070885604305]",484,0,540
415.94895029067993,"[8.700839201559583, 8.876064584794214, 8.716571511509443, 8.592611758973488, 8.695414267094115, 8.904545490737924, 8.810151631038773, 8.590984278633847]","[-0.004840298047853686, -0.0012038296656260716, 0.008217929324690953, 0.0044161669250893515, 0.0006144045254877356, -0.006162650186845552, 0.00028381649073977444, 0.01168910368954458]","[8.645055233330355, 8.583335476746262, 8.603468659375297, 8.760903546490876, 8.731528902982939, 8.61171996373146, 8.536138015829012, 8.614690433299678]",487,0,541
416.2823827266693,"[8.552467243929023, 8.608886562369895, 8.77271958322704, 8.601020407394964, 8.430677465179256, 8.445053541512747, 8.699482967943217, 8.81313534499478]","[0.004250872907715364, -0.0008732416308780966, -0.0046750040304797055, 0.0035896968382194278, 0.01053204556792671, 0.003424402820845454, -0.003352651891487847, -0.002195593769869969]","[8.746711302998277, 8.740440311687594, 8.609739650685981, 8.58729610283722, 8.714036137747874, 8.766514433453066, 8.6645283116109, 8.555941146283802]",485,0,542
416.6158137321472,"[8.565215839922873, 8.54053238810499, 8.791164360409633, 8.99622688320434, 8.962321042795162, 8.712231563937067, 8.65771097255911, 8.855449833825434]","[0.007556753255195017, 0.00573851906408121, 0.00044911050811376196, -0.0058320621520975835, 0.0006144045254877356, 0.01086263360267467, 0.005407931029333249, -0.0010385356482520841]","[8.570793494124894, 8.730868798634445, 8.69753352903555, 8.575414224564346, 8.502142641881623, 8.57211370282188, 8.701824207300753, 8.628882676792278]",489,0,543
416.94905614852905,"[8.99622688320434, 8.738813742817863, 8.50391408046308, 8.539176154488624, 8.78465443905107, 8.855449833825434, 8.604004121350972, 8.468923253160808]","[-0.0035179459088618276, 0.0049120489772113, 0.007556753255195017, 0.0032591088034714666, -0.004179121978357757, -0.0016997117177480203, 0.008217929324690953, 0.004581460942463325]","[8.498182015790665, 8.587626155011465, 8.72657812036924, 8.7539724508317, 8.655286850731997, 8.556601250632294, 8.581025111526536, 8.727898329066226]",487,0,545
417.2822165489197,"[8.587458071231293, 8.91132665881976, 8.938180084423829, 8.675342009571882, 8.646861103628172, 8.864672222416731, 8.995955636481067, 8.792520594026001]","[0.00028381649073977444, -0.0058320621520975835, 0.0011102865776096843, 0.012019691724292556, 0.0044161669250893515, -0.0010385356482520841, -0.0035179459088618276, 0.004746754959837313]","[8.696213320338563, 8.604788868072283, 8.522605876684906, 8.603468659375297, 8.716016450793353, 8.646705494201589, 8.520625563639427, 8.502802746230117]",490,0,546
417.6155791282654,"[8.6078015754768, 8.643606142948892, 8.889084427511339, 8.879048298750222, 8.634112507634322, 8.559248412010858, 8.727150133717107, 8.937908837700554]","[0.007887341289942978, 0.002763226751349518, -0.005005592065227674, -0.0007079476135041229, 0.009870869498430773, 0.005077342994585274, -0.0005426535961301354, -0.0046750040304797055]","[8.658587372474463, 8.82559377264319, 8.716016450793353, 8.609409598511734, 8.651656276815286, 8.79720928565799, 8.74176052038458, 8.612050015905707]",489,0,548
417.94888496398926,"[8.781670725095063, 8.668289594766772, 8.689175592458827, 8.918650320348142, 8.987818234782864, 8.753189819151354, 8.611599029602628, 8.70924784998106]","[0.002763226751349518, 0.010201457533178748, 0.0049120489772113, -0.0026914758219919108, -0.0016997117177480203, 0.00739145923782103, 0.0049120489772113, 0.0009449925602357107]","[8.567823024556676, 8.647695650724328, 8.729878642111705, 8.622941737655841, 8.515344728851483, 8.535147859306273, 8.695883268164316, 8.671459407270076]",491,0,547
418.2818875312805,"[8.97398465189592, 8.88365949304587, 8.610514042709534, 8.567928307155608, 8.769193375824486, 8.95499738126678, 8.744509924006605, 8.542973608614453]","[-0.005997356169471571, 0.0011102865776096843, 0.012350279759040517, 0.004581460942463325, -0.0007079476135041229, -0.0038485339436097887, 0.004581460942463325, 0.009044399411560863]","[8.55528104193531, 8.59752772023886, 8.754632555180192, 8.85100779006017, 8.77278542476375, 8.650666120292547, 8.617990955042144, 8.756612868225671]",491,0,550
418.615247964859,"[8.571997008004708, 8.896679335762995, 8.938180084423829, 8.67913946369771, 8.560875892350499, 8.691074319521741, 8.916209099838682, 8.840531264045396]","[0.003424402820845454, -0.004013827960983776, -0.0010385356482520841, 0.007556753255195017, 0.005242637011959261, -4.677154400818673e-05, -0.005501474117349622, 0.0012755805949836718]","[8.80480048566566, 8.698193633384042, 8.590266572405438, 8.61171996373146, 8.764534120407587, 8.740110259513347, 8.615680589822418, 8.555941146283802]",492,0,550
418.94889783859253,"[8.596951706545862, 8.669374581659866, 8.871453390498566, 8.984834520826857, 8.761869714296104, 8.599392927055325, 8.674799516125335, 8.927872708939438]","[0.01168910368954458, 0.004250872907715364, -0.0016997117177480203, -0.003352651891487847, 0.006069107098829171, 0.006069107098829171, 0.0021020506818535817, -0.005336180099975635]","[8.6503360681183, 8.77839631172594, 8.685321598588429, 8.55990177237476, 8.562542189768731, 8.71436618992212, 8.723277598626776, 8.620961424610362]",493,0,551
419.2818396091461,"[8.92326151464379, 8.7323038214593, 8.647132350351447, 8.809609137592226, 8.99378566269488, 8.838903783705756, 8.634926247804142, 8.642521156055798]","[-4.677154400818673e-05, 0.011027927620048658, 0.0044161669250893515, -0.0005426535961301354, -0.005005592065227674, 0.003424402820845454, 0.011027927620048658, 0.0037549908555934153]","[8.531847337563807, 8.716016450793353, 8.871471024863453, 8.8057906421884, 8.674099824664047, 8.635813772451455, 8.765524276930327, 8.828564242211408]",494,0,553
419.61528730392456,"[8.882303259429504, 8.965847250197717, 8.73067634111966, 8.606445341860432, 8.69568551381739, 8.94062130493329, 8.907257957970659, 8.651201051200548]","[-0.0035179459088618276, -0.0016997117177480203, 0.007556753255195017, 0.005242637011959261, 0.0007796985428617231, -0.006327944204219532, 0.00028381649073977444, 0.011193221637422632]","[8.72756827689198, 8.618651059390636, 8.642084763762137, 8.79720928565799, 8.776085946506216, 8.66254799856542, 8.59191683327667, 8.652976485512273]",494,0,553
419.94871640205383,"[8.567114566985786, 8.750748598641893, 8.949843693524585, 8.784925685774345, 8.557620931671217, 8.570098280941794, 8.821543993416256, 8.916480346561954]","[0.005242637011959261, -0.00021206556138217425, -0.004179121978357757, 0.0040855788903413764, 0.009374987446308825, 0.004581460942463325, -0.0026914758219919108, -0.002195593769869969]","[8.781036729119913, 8.851997946582909, 8.75034187691499, 8.711725772528148, 8.830544555256887, 8.889293842272764, 8.802160068271688, 8.686641807285415]",495,0,555
420.2815616130829,"[8.656897232389289, 8.605631601690613, 8.72036896563527, 8.958794835392608, 8.883388246322596, 8.629501313338674, 8.595052979482949, 8.795504307982009]","[0.006895577185699081, 0.0049120489772113, 0.0011102865776096843, -0.005501474117349622, 0.00044911050811376196, 0.012019691724292556, 0.004746754959837313, -0.0005426535961301354]","[8.688292068156647, 8.776085946506216, 8.778066259551695, 8.663208102913913, 8.578054641958317, 8.650666120292547, 8.787637772604842, 8.718326816013079]",496,0,554
420.6151111125946,"[8.955539874713327, 8.758886000340096, 8.566300826815967, 8.602919134457878, 8.835920069749749, 8.882845752876051, 8.643063649502345, 8.555993451331576]","[-0.0038485339436097887, 0.0032591088034714666, 0.009209693428934851, 0.003920284872967403, -0.004179121978357757, -0.0012038296656260716, 0.008548517359438915, 0.005077342994585274]","[8.57871474630681, 8.671129355095829, 8.822293250900724, 8.857278781370853, 8.750671929089235, 8.641424659413644, 8.676410189883773, 8.829554398734148]",497,0,556
420.94841718673706,"[8.659067206175477, 8.97154343138646, 8.871182143775293, 8.631671287124862, 8.573895735067623, 8.783298205434704, 8.957438601776241, 8.744509924006605]","[0.00028381649073977444, -0.005170886082601654, 0.0017714626471056205, 0.011854397706918568, 0.005407931029333249, -0.0005426535961301354, -0.0031873578741138595, 0.005077342994585274]","[8.791268346521553, 8.661887894216928, 8.608749494163241, 8.69555321599007, 8.803810329142921, 8.725918016020747, 8.605448972420776, 8.595217355019136]",498,0,556
421.2818670272827,"[8.54432984223082, 8.5904417851873, 8.858162301058169, 8.895051855423354, 8.656897232389289, 8.552467243929023, 8.673985775955515, 8.896950582486268]","[0.007226165220447056, 0.0024326387166015567, -0.0046750040304797055, -0.0016997117177480203, 0.008383223342064927, 0.004746754959837313, 0.0012755805949836718, -0.005170886082601654]","[8.732849111679924, 8.84077617265853, 8.740110259513347, 8.636803928974194, 8.671459407270076, 8.820312937855245, 8.790278189998814, 8.675420033361034]",498,0,558
421.61482644081116,"[8.858704794504716, 8.741254963327323, 8.717385251679262, 8.912411645712853, 8.99622688320434, 8.886643207001878, 8.68239442437699, 8.745866157622972]","[0.0007796985428617231, 0.01168910368954458, 0.0049120489772113, -0.0010385356482520841, -0.004013827960983776, 0.0040855788903413764, 0.009540281463682812, 0.0035896968382194278]","[8.605448972420776, 8.664198259436652, 8.790278189998814, 8.726908172543487, 8.599838085458586, 8.568153076730923, 8.70578483339171, 8.763543963884848]",500,0,558
421.9483551979065,"[8.97479839206574, 8.987546988059592, 8.730133847673114, 8.629501313338674, 8.760242233956463, 8.97642587240538, 8.89640808903972, 8.645504870011806]","[-0.004344415995731737, -0.0008732416308780966, 0.008052635307316966, 0.005242637011959261, 0.0011102865776096843, -0.005336180099975635, 0.0014408746123576593, 0.01086263360267467]","[8.658587372474463, 8.623601842004334, 8.643074920284876, 8.805460590014153, 8.77839631172594, 8.64934591159556, 8.584655685443247, 8.673439720315555]",499,0,560
422.28165221214294,"[8.629501313338674, 8.906172971077565, 8.99622688320434, 8.823442720479171, 8.642249909332525, 8.7108753303207, 8.971000937939912, 8.96204979607189]","[0.0044161669250893515, -0.0010385356482520841, -0.003683239926235808, 0.0055732250467072225, 0.006234401116203159, 0.002763226751349518, -0.005336180099975635, -0.0003773595787561479]","[8.781036729119913, 8.724267755149516, 8.600828241981326, 8.590596624579684, 8.740440311687594, 8.763874016059095, 8.65990758117145, 8.558251511503528]",500,0,561
422.61499667167664,"[8.697584240880303, 8.693515540031202, 8.851652379699606, 8.99622688320434, 8.910241671926666, 8.67127330872278, 8.683208164546812, 8.943605018889297]","[0.010201457533178748, 0.005407931029333249, 0.00044911050811376196, -0.004840298047853686, 0.002267344699227569, 0.010697339585300697, 0.0044161669250893515, -0.0031873578741138595]","[8.599177981110094, 8.821633146552232, 8.770145007369779, 8.64472518115611, 8.601488346329818, 8.718656868187324, 8.789288033476074, 8.704794676868971]",501,0,562
422.9482662677765,"[8.995684389757793, 8.788180646453625, 8.6465898569049, 8.76322594791247, 8.991615688908693, 8.926516475323071, 8.664220893917673, 8.63872370192997]","[-0.002195593769869969, 0.007060871203073069, 0.0055732250467072225, 0.0014408746123576593, -0.0058320621520975835, 0.0009449925602357107, 0.01086263360267467, 0.005242637011959261]","[8.586635998488726, 8.653966642035012, 8.808101007408126, 8.792918607392787, 8.675420033361034, 8.595877459367628, 8.67674024205802, 8.80678079871114]",502,0,563
423.2814464569092,"[8.857077314165075, 8.990259455292325, 8.763497194635745, 8.60617409513716, 8.67045956855296, 8.909427931756845, 8.914852866222313, 8.665848374257312]","[-0.0010385356482520841, -0.0031873578741138595, 0.005077342994585274, 0.006234401116203159, 0.002763226751349518, -0.005501474117349622, -0.00021206556138217425, 0.010201457533178748]","[8.723277598626776, 8.599177981110094, 8.589606468056944, 8.748031511695263, 8.767834642150053, 8.65792726812597, 8.565182607162704, 8.615020485473925]",502,0,564
423.61484146118164,"[8.573081994897802, 8.787638153007078, 8.9772396125752, 8.827511421328271, 8.593696745866582, 8.592069265526941, 8.84324373127813, 8.924617748260157]","[0.0049120489772113, 0.0001185224733658008, -0.004840298047853686, 0.0029285207687235054, 0.01086263360267467, 0.0037549908555934153, -0.0031873578741138595, -0.0020302997524959815]","[8.773445529112243, 8.844736798749487, 8.727238224717734, 8.683011233368703, 8.80777095523388, 8.876091755302904, 8.780706676945666, 8.660237633345695]",503,0,566
423.9482181072235,"[8.675070762848609, 8.624890119043025, 8.733388808352395, 8.96286353624171, 8.887999440618245, 8.646861103628172, 8.598579186885503, 8.793063087472547]","[0.006399695133577132, 0.005903813081455184, 0.0014408746123576593, -0.0058320621520975835, 0.0007796985428617231, 0.011193221637422632, 0.0049120489772113, -0.0005426535961301354]","[8.667498781179118, 8.768494746498545, 8.762553807362108, 8.640104450716658, 8.563862398465718, 8.64934591159556, 8.777736207377448, 8.696213320338563]",504,0,565
424.2813858985901,"[8.95825234194606, 8.836733809919568, 8.629230066615401, 8.658253466005657, 8.893695621806987, 8.863858482246911, 8.623262638703386, 8.466210785928073]","[-0.0038485339436097887, 0.003920284872967403, 0.007887341289942978, 0.003093814786097479, -0.0046750040304797055, -0.0013691236830000453, 0.007887341289942978, 0.004746754959837313]","[8.56551265933695, 8.663868207262407, 8.810741424802098, 8.835495337870585, 8.738129946467868, 8.638124137671179, 8.660897737694189, 8.808101007408126]",505,0,567
424.6146628856659,"[8.615396483728455, 8.947131226291852, 8.889355674234613, 8.631942533848134, 8.594510486036402, 8.826155187711905, 8.99378566269488, 8.783298205434704]","[0.0011102865776096843, -0.0058320621520975835, 0.0001185224733658008, 0.01168910368954458, 0.005077342994585274, -0.001865005735121994, -0.003352651891487847, 0.0040855788903413764]","[8.784337250862377, 8.694233007293084, 8.619641215913376, 8.691922642073358, 8.814371998718808, 8.744730989952798, 8.617990955042144, 8.600828241981326]",506,0,568
424.9480473995209,"[8.600749160671691, 8.671544555446054, 8.925431488429977, 8.933840136851453, 8.68619187850282, 8.58962804501748, 8.73935623626441, 8.956353614883147]","[0.007556753255195017, 0.0024326387166015567, -0.005666768134723603, -0.0005426535961301354, 0.009374987446308825, 0.005407931029333249, 0.0006144045254877356, -0.005501474117349622]","[8.750671929089235, 8.859919198764825, 8.755952763877179, 8.643074920284876, 8.690932485550618, 8.837145598741817, 8.79258855521854, 8.666838676830626]",506,0,569
